what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299956430873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299956434479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299956434620
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1299956437297
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1299956437348
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1299956437417
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1299956437534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299956437884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299956447331
error,log,,,"The URL ""bundleentry://148.fwk243323391/icons/full/obj16/package_obj.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299956485059
